As of Date,Fund Name,Donor Name,Donor Country Code,Receipt Type,Receipt Quarter,Calendar Year,Receipt Currency,Receipt Amount,Contribution Type,Sub Account,Amount in USD,Sector/Theme
2013-12-31T00:00:00.000,Debt Relief Trust Fund,EC/EU,,Cash,APR-JUN,2006,EUR,7573.59,Capital,,9120.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,APR-JUN,2006,NOK,65310000.00,Capital,,10539820.87,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,APR-JUN,2006,NOK,40000000.00,Capital,,6455257.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Russian Federation,RU,Cash,APR-JUN,2006,USD,5000000.00,Capital,,5000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JUL-SEP,2006,USD,20000000.00,Capital,,20000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,OCT-DEC,2006,USD,10000000.00,Capital,,10000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Switzerland,CH,Cash,OCT-DEC,2006,CHF,5000000.00,Capital,,4113871.98,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Finland,FI,Cash,OCT-DEC,2006,EUR,5000000.00,Capital,,6595000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2006,EUR,12009983.50,Capital,,15716264.41,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Sweden,SE,Cash,OCT-DEC,2006,SEK,100000000.00,Capital,,14355440.71,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Austria,AT,Cash,JAN-MAR,2007,EUR,3640000.00,Capital,,4744740.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,JAN-MAR,2007,EUR,10000000.00,Capital,,13001000.02,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Switzerland,CH,Cash,APR-JUN,2004,CHF,37441533.19,Capital,,28144214.24,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,France,FR,Cash,OCT-DEC,2007,EUR,22265750.00,Capital,,32612644.03,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,JAN-MAR,2008,EUR,10000000.00,Capital,,14885000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Belgium,BE,Cash,JAN-MAR,2008,EUR,7240000.00,Capital,,10603704.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JAN-MAR,2008,USD,11000000.00,Capital,,11000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Austria,AT,Cash,APR-JUN,2009,EUR,3920000.00,Capital,,5236336.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2009,NOK,45683000.00,Capital,,8193672.27,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2010,NOK,61480000.00,Capital,,10286440.74,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2010,NOK,45684000.00,Capital,,7643554.96,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JUL-SEP,2007,USD,5000000.00,Capital,,5000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JUL-SEP,2007,USD,15000000.00,Capital,,15000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2007,NOK,65310000.00,Capital,,11666666.67,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,JUL-SEP,2008,EUR,9056188.08,Capital,,14335040.11,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2008,USD,5504336.02,Capital,,5504336.02,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Finland,FI,Cash,OCT-DEC,2008,EUR,5000000.00,Capital,,6755000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Belgium,BE,Cash,OCT-DEC,2008,USD,7000000.00,Capital,,7000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Sweden,SE,Cash,OCT-DEC,2007,SEK,40000000.00,Capital,,6133088.01,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Denmark,DK,Cash,JAN-MAR,2008,DKK,41660000.00,Capital,,8257844.56,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Austria,AT,Cash,JAN-MAR,2008,EUR,3640000.00,Capital,,5380284.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Ireland,IE,Cash,OCT-DEC,2008,EUR,6000000.00,Capital,,7462200.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,APR-JUN,2009,EUR,14497368.13,Capital,,20045510.91,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,JAN-MAR,2010,EUR,13100000.00,Capital,,18485410.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,JAN-MAR,2010,EUR,9730000.00,Capital,,13730003.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2010,USD,575460.00,Capital,,575460.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Austria,AT,Cash,JAN-MAR,2011,EUR,3930000.00,Capital,,5358162.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Spain,ES,Cash,APR-JUN,2007,USD,25000000.00,Capital,,25000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2008,USD,8199970.00,Capital,,8199970.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2008,NOK,61480000.00,Capital,,8698604.94,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2008,NOK,45683000.00,Capital,,6463538.87,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2008,EUR,13100000.00,Capital,,17764910.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Iceland,IS,Cash,JAN-MAR,2009,ISK,30000000,Capital,,256432.17,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2009,USD,428797.00,Capital,,428797.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,France,FR,Cash,JAN-MAR,2010,EUR,3929250.00,Capital,,5531991.08,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,OCT-DEC,2008,USD,14000000.00,Capital,,14000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,OCT-DEC,2008,USD,7000000.00,Capital,,7000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,OCT-DEC,2010,EUR,14899272.72,Capital,,20388164.79,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2010,USD,834550.00,Capital,,834550.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JAN-MAR,2007,USD,5000000.00,Capital,,5000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Belgium,BE,Cash,APR-JUN,2007,EUR,14460000.00,Capital,,19466052.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Finland,FI,Cash,OCT-DEC,2007,EUR,5000000.00,Capital,,7258575.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2007,USD,25849970.00,Capital,,25849970.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2008,USD,23950000.00,Capital,,23950000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Germany,DE,Cash,APR-JUN,2009,EUR,20000000.00,Capital,,27654000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Finland,FI,Cash,JAN-MAR,2011,EUR,5000000.00,Capital,,6857000.01,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2007,USD,11799970.00,Capital,,11799970.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Italy,IT,Cash,JUL-SEP,2008,USD,9057900.00,Capital,,9057900.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2008,EUR,9730000.00,Capital,,13194853.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,EC/EU,,Cash,JUL-SEP,2009,EUR,100000000.00,Capital,,140270000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Norway,NO,Cash,OCT-DEC,2009,NOK,61480000.00,Capital,,11008648.76,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Finland,FI,Cash,JAN-MAR,2010,EUR,5000000.00,Capital,,7043000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Italy,IT,Cash,JAN-MAR,2010,USD,19662100.00,Capital,,19662100.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Austria,AT,Cash,JAN-MAR,2010,EUR,3920000.00,Capital,,5519752.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Spain,ES,Cash,JAN-MAR,2008,USD,15000000.00,Capital,,15000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,United Kingdom,GB,Cash,JAN-MAR,2008,USD,24000000.00,Capital,,24000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,APR-JUN,2008,EUR,12370000.00,Capital,,19712832.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2008,USD,42727.39,Capital,,42727.39,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,NDF,,Cash,OCT-DEC,2008,USD,42752.39,Capital,,42752.39,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,OCT-DEC,2009,USD,20000000.00,Capital,,20000000.00,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,JAN-MAR,2011,EUR,13090000.00,Capital,,18496824.50,Other
2013-12-31T00:00:00.000,Debt Relief Trust Fund,Netherlands,NL,Cash,JAN-MAR,2011,EUR,9730000.00,Capital,,13748976.50,Other
2013-12-31T00:00:00.000,EBRD Southern and Eastern Mediterranean Trust Fund,EBRD,,Cash,OCT-DEC,2011,EUR,10000000.00,Grant,,10000000.00,Other
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,OCT-DEC,2011,AUD,5000000.00,Grant,,5059000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Gates,,Cash,APR-JUN,2010,USD,10000000.00,Grant,,10000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Canada,CA,Cash,APR-JUN,2010,CAD,180000000.00,Grant,,177147046.81,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Gates,,Cash,JAN-MAR,2011,USD,10000000.00,Grant,,10000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2011,AUD,2250000.00,Grant,,2421225.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Spain,ES,Cash,JUL-SEP,2010,EUR,70000000.00,Grant,,94199000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Gates,,Cash,JUL-SEP,2010,USD,10000000.00,Grant,,10000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,"Korea, Republic of",KR,Cash,OCT-DEC,2010,USD,2944686.63,Grant,,2944686.63,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Ireland,IE,Cash,OCT-DEC,2013,EUR,1000000.00,Grant,,1367000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,United States,US,Cash,APR-JUN,2010,USD,66600000.00,Grant,,66600000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2011,AUD,10000000.00,Grant,,10701600.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,OCT-DEC,2010,AUD,25000000.00,Grant,,24685000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2010,AUD,10000000.00,Grant,,8443950.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2011,AUD,12750000.00,Grant,,13720275.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,United States,US,Cash,APR-JUN,2011,USD,99800000.00,Grant,,99800000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Ireland,IE,Cash,JUL-SEP,2010,EUR,500000.00,Grant,,632850.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,"Korea, Republic of",KR,Cash,JUL-SEP,2011,USD,25864069.00,Grant,,25864069.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,OCT-DEC,2012,AUD,5000000.00,Grant,,5229000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,United States,US,Cash,APR-JUN,2012,USD,135000000.00,Grant,,135000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,United Kingdom,GB,Cash,OCT-DEC,2012,GBP,12500000.00,Grant,,20068750.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Gates,,Cash,OCT-DEC,2012,USD,30000000.00,Grant,,30000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,"Korea, Republic of",KR,Cash,JAN-MAR,2013,USD,25043257.95,Grant,,25043257.95,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2012,AUD,5000000.00,Grant,,5147500.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,"Korea, Republic of",KR,Cash,OCT-DEC,2013,USD,5000000.00,Grant,,5000000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Canada,CA,Cash,APR-JUN,2013,CAD,25000000.00,Grant,,24380729.47,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,United States,US,Cash,APR-JUN,2013,USD,142765490.00,Grant,,142765490.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Agriculture and Food Security Program,Australia,AU,Cash,APR-JUN,2013,AUD,25000000.00,Grant,,22975000.00,Agriculture and Food Security
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,OCT-DEC,2011,NOK,428600000.00,Grant,,73381615.21,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,OCT-DEC,2008,NOK,472011856.00,Grant,,65449483.28,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,JAN-MAR,2008,NOK,468225776.00,Grant,,85834239.41,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,APR-JUN,2008,NOK,30000.00,Grant,,5791.84,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,OCT-DEC,2009,NOK,462564014.00,Grant,,82800324.71,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,OCT-DEC,2010,NOK,34196584.00,Grant,,5773524.23,Health
2013-12-31T00:00:00.000,Global Alliance for Vaccines and Immunizations (GAVI) Trust Fund,Norway,NO,Cash,OCT-DEC,2010,NOK,456415931.00,Grant,,76483608.04,Health
2013-12-31T00:00:00.000,Global Environment Facility,Ireland,IE,Cash,OCT-DEC,2011,EUR,1420000.00,Grant,GF05,1916858.01,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Austria,AT,Note,OCT-DEC,2011,EUR,10650000.00,Grant,GF05,14360460.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Japan,JP,Note,OCT-DEC,2011,JPY,12094270000,Grant,GF05,1556532.55,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,New Zealand,NZ,Note,OCT-DEC,2011,NZD,2480000.00,Grant,GF05,1890752.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Switzerland,CH,Note,JAN-MAR,2012,CHF,31232500.00,Grant,GF05,33224196.53,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Italy,IT,Cash,OCT-DEC,2011,EUR,12313010.96,Grant,GF05,16090642.72,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Italy,IT,Cash,OCT-DEC,2011,EUR,6606989.04,Grant,GF05,8634013.28,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Belgium,BE,Cash,OCT-DEC,2011,EUR,27000000.00,Grant,GF05,35283600.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Netherlands,NL,Note,JAN-MAR,2012,EUR,20725000.00,Grant,GF05,27207780.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Slovenia,SI,Note,OCT-DEC,2011,EUR,1200000.00,Grant,GF05,1606920.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Germany,DE,Note,OCT-DEC,2011,EUR,86750000.00,Grant,GF05,117567937.50,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Mexico,MX,Cash,OCT-DEC,2011,MXN,28547500.00,Grant,GF05,2000894.28,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,India,IN,Cash,JAN-MAR,2012,INR,117450000.00,Grant,GF05,2362703.68,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Australia,AU,Note,OCT-DEC,2011,AUD,26250000.00,Grant,GF05,26085937.50,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United States,US,Cash,JAN-MAR,2012,USD,53930000.00,Grant,GF05,53930000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,China,CN,Cash,OCT-DEC,2011,USD,3445000.00,Grant,GF05,3445000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Finland,FI,Cash,OCT-DEC,2011,EUR,15000000.00,Grant,GF05,19486500.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Belgium,BE,Cash,OCT-DEC,2011,EUR,17000000.00,Grant,GF05,22215600.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United Kingdom,GB,Note,OCT-DEC,2011,GBP,52500000.00,Grant,GF05,82383000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Luxembourg,LU,Note,JAN-MAR,2012,EUR,1110000.00,Grant,GF05,1479519.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United States,US,Cash,JAN-MAR,2012,USD,35890000.00,Grant,GF05,35890000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Austria,AT,Note,JUL-SEP,1991,EUR,9689687.00,Grant,GF00,9689687.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Austria,AT,Note,JUL-SEP,1992,EUR,9689687.00,Grant,GF00,9689687.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Austria,AT,Note,JUL-SEP,1993,EUR,9689759.66,Grant,GF00,9689759.66,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Australia,AU,Note,APR-JUN,1994,AUD,16400000.00,Grant,GF00,16400000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Belgium,BE,Cash,JUL-SEP,1992,EUR,3215502.05,Grant,GF00,3215502.05,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Belgium,BE,Cash,APR-JUN,1993,EUR,1705985.71,Grant,GF00,1705985.71,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Brazil,BR,Note,APR-JUN,1999,XDR,4000000.00,Grant,GF00,5400200.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Canada,CA,Note,JAN-MAR,1992,CAD,3333334.00,Grant,GF00,3333334.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Canada,CA,Note,JUL-SEP,1992,CAD,3333333.00,Grant,GF00,3333333.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Canada,CA,Note,JUL-SEP,1993,CAD,3333333.00,Grant,GF00,3333333.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Switzerland,CH,Note,JUL-SEP,1991,XDR,10020000.00,Grant,GF00,10020000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Switzerland,CH,Note,JUL-SEP,1992,XDR,10020000.00,Grant,GF00,10020000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Switzerland,CH,Note,JUL-SEP,1993,XDR,10020000.00,Grant,GF00,10020000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Cote d'Ivoire,CI,Note,APR-JUN,1999,XDR,2000000.00,Grant,GF00,2700100.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,China,CN,Note,APR-JUN,1991,XDR,4000000.00,Grant,GF00,4000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Germany,DE,Note,JUL-SEP,1991,EUR,40949735.75,Grant,GF00,40949735.75,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Germany,DE,Note,JAN-MAR,1992,EUR,40949735.75,Grant,GF00,40949735.75,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Germany,DE,Note,JAN-MAR,1993,EUR,40949735.70,Grant,GF00,40949735.70,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Denmark,DK,Note,OCT-DEC,1991,XDR,5420000.00,Grant,GF00,5420000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Denmark,DK,Note,JUL-SEP,1992,XDR,5420000.00,Grant,GF00,5420000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Denmark,DK,Note,JUL-SEP,1993,XDR,5410000.00,Grant,GF00,5410000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,"Egypt, Arab Republic of",EG,Note,JUL-SEP,1992,XDR,4000000.00,Grant,GF00,4000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Spain,ES,Note,APR-JUN,1994,XDR,10000000.00,Grant,GF00,10000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Finland,FI,Note,JUL-SEP,1991,EUR,5886577.42,Grant,GF00,5886577.42,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Finland,FI,Note,JUL-SEP,1992,EUR,5886577.43,Grant,GF00,5886577.43,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Finland,FI,Note,JUL-SEP,1993,EUR,5886577.42,Grant,GF00,5886577.42,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,France,FR,Note,JUL-SEP,1991,EUR,42536324.79,Grant,GF00,42536324.79,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,France,FR,Note,JUL-SEP,1992,EUR,42536324.79,Grant,GF00,42536324.79,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,France,FR,Note,JUL-SEP,1993,EUR,37926626.72,Grant,GF00,37926626.72,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United Kingdom,GB,Note,JUL-SEP,1992,GBP,13433333.00,Grant,GF00,13433333.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United Kingdom,GB,Note,JUL-SEP,1993,GBP,13433333.00,Grant,GF00,13433333.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,United Kingdom,GB,Note,JUL-SEP,1991,GBP,13433334.00,Grant,GF00,13433334.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Indonesia,ID,Note,APR-JUN,1999,XDR,4000000.00,Grant,GF00,5400200.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,India,IN,Note,JUL-SEP,1991,XDR,4000000.00,Grant,GF00,4000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Italy,IT,Cash,JUL-SEP,1992,EUR,54227974.40,Grant,GF00,54227974.40,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Japan,JP,Cash,OCT-DEC,1992,JPY,3000000000,Grant,GF00,30000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Global Environment Facility,Japan,JP,Cash,JAN-MAR,1994,JPY,1000000000,Grant,GF00,10000000.00,Environment/Climate Change
